id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33497409,Into The Woods Studio & Cabin,26069459,Bruce And Susan,Salt Spring Island,Salt Spring Island,48.81224,-123.45208,Entire home/apt,125,2,4,2019-05-19,3.33,1,272
33501183,Affinity Garden  夢圓 · 夢園,171154643,Wayne,Central Saanich,Central Saanich,48.57977,-123.42561,Private room,51,1,4,2019-05-19,2.73,2,152
33501967,Family and pet friendly character home,68298727,Robin & Mercer,Victoria,Hillside/Quadra,48.44168,-123.35681,Entire home/apt,109,25,0,,,3,68
33527139,Bright Bachelor Suite near Summit Park,252630377,Lyn,Victoria,Hillside/Quadra,48.44759,-123.35046,Entire home/apt,44,30,0,,,1,39
33531514,Oceans's Retreat: 1 BR steps to beach and town,252671908,Heather And Fred,Sidney,Sidney,48.6411,-123.40417,Entire home/apt,81,2,1,2019-04-30,1,1,185
33549095,James Bay  3 bedroom Character house,108733699,Robbie,Victoria,James Bay,48.41931,-123.37373,Entire home/apt,300,7,0,,,1,347
33554795,Main floor suite,32202212,Jason,Colwood,Colwood,48.4158,-123.48391,Entire home/apt,65,1,4,2019-05-04,2.86,1,2
33555063,Westerly Cottage Ocean View Retreat!,64237310,Annette N Guy,Sooke,Sooke,48.37212,-123.72718,Entire home/apt,44,1,0,,,2,363
33564120,Bright private room with ocean views & access,30596494,Cari,Victoria,Burnside,48.44206,-123.38531,Private room,55,2,2,2019-05-05,2,1,114
33585227,Spectacular Downtown Oasis (Secured Parking),51038542,Luke,Victoria,Downtown,48.4222,-123.36315,Entire home/apt,134,1,7,2019-05-22,7,2,62
33589836,Brand New - Bright Modern Suite in Historic Home,45799314,Kerry & Denise,Victoria,South Jubilee,48.42933,-123.32488,Entire home/apt,75,2,4,2019-05-18,4,1,241
33591232,Constance Beach House,9319735,Gillian,Esquimalt,Esquimalt,48.4269,-123.41882,Entire home/apt,169,2,1,2019-05-11,1,1,7
33593549,Close to town Spacious Suite,143436992,Danielle,Salt Spring Island,Salt Spring Island,48.83149,-123.48428,Entire home/apt,198,2,0,,,1,33
33594063,Casa Caledonia (lic 37155),22131163,Hannah,Victoria,North Park,48.43027,-123.35582,Entire home/apt,98,2,3,2019-05-15,2.57,1,38
33610224,Stunning views and comfort in the downtown core,142282311,Jennifer,Victoria,Downtown,48.42206,-123.36411,Entire home/apt,77,2,3,2019-05-13,3,1,42
33614393,"Enjoy Victoria w/ a Convenient, Modern Condo Room",148677356,Henry,Victoria,Downtown,48.42542,-123.36216,Private room,70,1,2,2019-05-17,2,1,15
33615619,Derby Gardens,25275614,Fergus,Saanich,Saanich,48.45553,-123.33639,Entire home/apt,250,2,2,2019-05-12,2,1,49
33636249,Panda Place￫￫Chinatowns Finest!,215385246,Jacquie,Victoria,Downtown,48.43076,-123.36614,Entire home/apt,120,2,0,,,6,164
33636310,✺The Penthouse on Herald✺ - With Parking,253481414,Herald,Victoria,Downtown,48.42977,-123.36548,Entire home/apt,300,1,6,2019-05-20,5.14,1,68
33637103,Wonderful Home,253489163,Rudra,Saanich,Saanich,48.48922,-123.33118,Private room,90,1,1,2019-05-20,1,1,180
33638202,Holiday Home At The Lake 2,128732574,Chelsea,Langford,Langford,48.45077,-123.52361,Entire home/apt,180,2,2,2019-05-04,1.33,4,286
33640336,"Scenic Oceanfront Estate, Cozy Eagle Rest enSuite",246920020,Sharon Amber,Sooke,Sooke,48.39152,-123.65077,Private room,95,2,1,2019-04-21,0.83,3,365
33646394,Lake Front Oasis - Swim Canoe Float,215385246,Jacquie,Langford,Langford,48.44993,-123.52732,Entire home/apt,175,2,0,,,6,158
33658669,Luxury Living at Westin Bear Mountain Golf Resort,51136906,June,Langford,Langford,48.48211,-123.53757,Entire home/apt,151,152,0,,,1,183
33658728,Brand New Mini-Suite in Funky Fernwood,253669751,Jessica & Kate,Victoria,Fernwood,48.43087,-123.33788,Entire home/apt,70,2,11,2019-05-20,7.86,1,105
33667194,Ruckle Heritage Farm Lodging,148405876,Marjorie & Mike,Salt Spring Island,Salt Spring Island,48.77252,-123.37816,Private room,125,2,2,2019-04-22,1.62,2,365
33684609,"Luxury Victoria Inner Harbour 1br, 2 bath Downtown Condo by OnlyBC",122383171,OnlyBC,Victoria,Downtown,48.42987,-123.36949,Entire home/apt,120,2,0,,,6,333
33684798,Condo - Victoria BC - Convenient Location,16067894,Karen,Saanich,Saanich,48.47153,-123.37673,Entire home/apt,60,80,0,,,1,87
33686780,Ruby house,248779488,JianMin,Saanich,Saanich,48.48259,-123.37954,Private room,85,1,11,2019-05-23,8.68,1,143
33687394,The Hobbit House at the Heritage Forest,25329858,Galiano Go To Girls,Southern Gulf Islands,Southern Gulf Islands,48.91044,-123.38328,Entire home/apt,160,3,0,,,4,167
33688954,Room in Downtown,253938923,Harjot,Victoria,Fairfield,48.41528,-123.35839,Private room,70,1,3,2019-05-18,1.96,1,84
33691532,Mill Hill Haven,202847494,Sharon,Langford,Langford,48.45993,-123.48681,Entire home/apt,79,1,9,2019-05-23,6.92,1,275
33716806,"Stylish, Sunny Home in Cook St. Village",68879882,Angela,Victoria,Fairfield,48.41335,-123.3524,Entire home/apt,90,30,0,,,1,14
33719577,Modern Apartment in the Inner Harbour,109875056,Cory & Nicole,Victoria,Fairfield,48.42221,-123.36292,Entire home/apt,129,1,8,2019-05-22,6.67,2,314
33723560,Trailhead Guesthaus w/ Sauna at Jordan River,30538617,Jen And Tom,Juan de Fuca,Juan de Fuca,48.43692,-124.06541,Entire home/apt,235,2,2,2019-05-20,2,1,124
33739658,Private room in Downtown,254327858,Nav,Victoria,Fairfield,48.41492,-123.35846,Private room,52,1,9,2019-05-16,6.28,1,82
33772127,Lovely Home Near Beaches / 15 mins to Downtown,85881488,Alex,Saanich,Saanich,48.50777,-123.37332,Entire home/apt,230,1,2,2019-05-19,2,11,86
33780859,Bright Beautiful Private 3 bed Suite near Centre,85881488,Alex,Saanich,Saanich,48.44332,-123.32592,Entire home/apt,250,1,1,2019-05-20,1,11,27
33781889,Cozy suite with everything you need,6788799,Jenny,Langford,Langford,48.43929,-123.51541,Entire home/apt,75,2,1,2019-05-20,1,1,72
33783646,"Two bedroom garden suite, steps to the ocean",248914508,Julene,Sidney,Sidney,48.63804,-123.40477,Entire home/apt,97,2,1,2019-05-20,1,1,104
33798865,Large Private bedroom closed to downtown/kayaking,255180004,Harry,Victoria,Burnside,48.44235,-123.37731,Private room,65,1,4,2019-05-25,4,3,68
33800780,Bright Beautiful Entire House Near the Centre,85881488,Alex,Saanich,Saanich,48.44318,-123.32676,Entire home/apt,300,1,0,,,11,39
33801890,Cordova Bay Village Guest Suite,7445491,Jessica,Saanich,Saanich,48.52635,-123.37139,Entire home/apt,79,1,3,2019-05-25,3,1,150
33810908,Cadboro Bay Loft,36673971,Jennifer,Saanich,Saanich,48.46526,-123.29153,Entire home/apt,109,2,1,2019-05-20,1,1,84
33825450,Sacred Earth BnB,247883449,Christina,Salt Spring Island,Salt Spring Island,48.85179,-123.53547,Entire home/apt,151,1,3,2019-05-25,3,1,167
33830168,Nice Room for Rent Closed to Downtown/kayaking,255180004,Harry,Victoria,Burnside,48.4423,-123.37832,Private room,56,1,4,2019-05-25,4,3,70
33832473,Modern Brand New 2 BR Suite w King Bed Near Ocean,234850315,Amy,Langford,Langford,48.45837,-123.48657,Entire home/apt,160,2,1,2019-05-20,1,1,144
33832557,Victoria Harbour View Suite- slp 4,39834464,Vera,Victoria,Downtown,48.42845,-123.37062,Entire home/apt,128,2,3,2019-05-20,3,1,207
33834134,"SKIPPING TOWN SUITE - Whiffin Spit, Sooke BC",90037821,Alison,Sooke,Sooke,48.36328,-123.73568,Entire home/apt,109,1,3,2019-05-18,3,2,356
33852905,"Private Suite, Separate Entrance Close to Elk Lake",253682116,Tracey,Saanich,Saanich,48.51717,-123.38028,Entire home/apt,79,2,0,,,1,80
33853838,Large Modern Executive Condo Victoria/ Oak Bay,255622430,Curtis,Victoria,Gonzales,48.42567,-123.32342,Entire home/apt,112,182,0,,,1,358
33854339,Garner's Orchard Dome & Cottage_D,19142471,Yoshi,Salt Spring Island,Salt Spring Island,48.81161,-123.49253,Entire home/apt,165,2,1,2019-05-20,1,2,170
33855075,"Private, spacious, quiet near seaside & amenities",12372708,Lynn,Esquimalt,Esquimalt,48.42638,-123.40824,Private room,99,2,2,2019-05-20,2,3,102
33858975,Cozy James Bay Space,107594343,Hazel,Victoria,James Bay,48.41498,-123.37786,Private room,48,2,2,2019-05-15,2,1,0
33874402,Brand New Top Floor King Suite with Parking,786418,Marcus,Victoria,Downtown,48.42799,-123.36773,Entire home/apt,97,2,2,2019-05-20,2,1,139
33881261,"Master Bedroom, Organic Breakfast!",153804183,Clare,Victoria,Victoria West,48.43199,-123.39349,Private room,70,1,0,,,3,85
33884441,Executive Bear Mountain Home,248359584,Caren,Langford,Langford,48.47127,-123.51363,Entire home/apt,250,2,3,2019-05-16,3,1,307
33908015,"Fantastic Fan Tan Alley Condo, Chinatown",256056074,Tristan,Victoria,Downtown,48.42772,-123.36858,Entire home/apt,90,1,8,2019-05-17,6.67,1,161
33908057,Top floor retreat,89941612,Odak,Langford,Langford,48.45161,-123.50113,Private room,30,3,2,2019-05-20,2,1,16
33914832,Bright and comfortable 1 bedroom suite.,879553,Louise,Colwood,Colwood,48.4146,-123.49803,Entire home/apt,99,2,1,2019-05-20,1,1,193
33915644,Gorge waterway,256126015,Trevor,Esquimalt,Esquimalt,48.44676,-123.40849,Entire home/apt,95,2,2,2019-05-20,2,1,72
33919274,"Scenic Oceanfront Estate, Captain's Perch enSuite",246920020,Sharon Amber,Sooke,Sooke,48.39101,-123.65047,Private room,81,2,1,2019-04-28,1,3,355
33939097,"3 BDRM HOME, Newly Renovated! Near Willows Beach!",248298714,Joan,Oak Bay,Oak Bay,48.43624,-123.31046,Entire home/apt,118,1,2,2019-05-19,1.67,1,133
33939170,Red Brick Abode in Historic Chinatown Free Parking,256282671,Sal,Victoria,Downtown,48.42896,-123.3666,Entire home/apt,110,1,6,2019-05-21,5.00,1,273
33941854,Furnished home - 1 Block from ocean,30346346,Greg,Oak Bay,Oak Bay,48.41855,-123.31308,Entire home/apt,151,28,0,,,2,1
33946726,维多利亚度假温馨大房,205569204,Heng,Saanich,Saanich,48.47615,-123.32182,Private room,99,1,0,,,1,56
33963668,Comfort with Warm Welcome,256459422,Kishinchand Poornima,Langford,Langford,48.45053,-123.49789,Private room,30,1,4,2019-05-19,3.43,1,364
33971459,Your own apartment away from home,162148982,Lucie,Saanich,Saanich,48.47004,-123.33524,Private room,81,2,0,,,1,28
33974018,CURRENTS - OTTER BAY - OCEANVIEW COTTAGE,256541425,Jason,Southern Gulf Islands,Southern Gulf Islands,48.80133,-123.31101,Entire home/apt,120,4,0,,,1,84
33991555,Comfy and laid back big house for you!,42293759,Esther,Victoria,James Bay,48.4143,-123.37362,Private room,30,7,0,,,1,0
33991768,Pet Friendly Spacious Family Home,135550017,Laurel,Oak Bay,Oak Bay,48.45881,-123.31951,Entire home/apt,450,2,0,,,1,89
33993071,"Charming Open Concept 3 Bdrm, 1.5 Bath Guest Suite",171732035,Indu,Saanich,Saanich,48.47442,-123.41223,Entire home/apt,300,1,1,2019-05-12,1,1,310
33998253,Large New home w/ Potential Extra suite w/ Hot tub,35998606,Elle,Salt Spring Island,Salt Spring Island,48.77937,-123.50234,Entire home/apt,328,1,5,2019-05-20,4.05,16,104
34010757,Beautiful Private room with balcony close to Uvic,200510946,Yan,Saanich,Saanich,48.47459,-123.30381,Private room,81,1,4,2019-05-22,4,3,137
34012964,Bright Garden Cottage in Park Setting,20631911,Tasha & Louis,Saanich,Saanich,48.46158,-123.32709,Entire home/apt,379,2,0,,,4,63
34013420,Heart of Downtown ~ Boho Heritage Loft,256819723,Maxine,Victoria,Downtown,48.42717,-123.37019,Entire home/apt,81,2,2,2019-05-20,2,1,3
34020580,"BEAUTIFUL LARGE FAMILY HOME, STEPS TO OCEAN.",43445548,Luba,Victoria,Fairfield,48.4089,-123.3558,Entire home/apt,167,30,0,,,1,30
34023716,"Private, Quiet Suite Near Royal Roads",47156212,Mary Lou,Colwood,Colwood,48.42578,-123.4903,Entire home/apt,75,1,3,2019-05-05,3,1,79
34025759,West Coast Creekside Chalet,84733485,Grace,Sooke,Sooke,48.40181,-123.69664,Entire home/apt,95,1,0,,,1,104
34033763,Hidden Haven,43314463,Rob&Jen,Saanich,Saanich,48.48366,-123.3558,Entire home/apt,444,2,0,,,9,63
34034814,Cedar studio,116742278,Rachel,Saanich,Saanich,48.47975,-123.33777,Private room,50,1,1,2019-04-28,1,5,264
34044087,Character Stay near Swan Lake Nature Sanctuary,116352120,Gerry,Saanich,Saanich,48.46674,-123.37457,Entire home/apt,399,2,0,,,3,143
34057686,Basically Comfy,45690477,Leigh,Victoria,Hillside/Quadra,48.43875,-123.35367,Private room,44,5,1,2019-04-22,0.86,2,217
34060132,Downtown 2 Bedroom Gem,111654295,Cynthia,Victoria,Fairfield,48.42078,-123.36289,Entire home/apt,200,1,8,2019-05-20,8,1,212
34062161,Vacation house for rent,169607147,Tia,Oak Bay,Oak Bay,48.43927,-123.31459,Entire home/apt,120,3,0,,,1,240
34062167,Basically comfy,45690477,Leigh,Victoria,Hillside/Quadra,48.43868,-123.35388,Private room,44,5,1,2019-04-24,0.91,2,331
34068014,Nice new private Room for rent(close to UVIC),240628321,Ken,Saanich,Saanich,48.47185,-123.32324,Private room,59,1,4,2019-05-19,4,2,91
34081721,"Simple , 2 bed , 2 bath,  'Self catering' space. .",18069518,Carol,Sooke,Sooke,48.39722,-123.66064,Entire home/apt,75,7,0,,,4,351
34084631,Huge Mountain Serene Condo,118218427,Tina,Central Saanich,Central Saanich,48.59507,-123.41459,Entire home/apt,124,2,0,,,3,276
34093181,Encore by the Bay,32614142,Elite Vacation Homes,Victoria,Victoria West,48.42983,-123.37878,Entire home/apt,3200,30,0,,,46,358
34122848,Suite over the Salish,172677165,Stacey,Juan de Fuca,Juan de Fuca,48.37114,-123.83309,Entire home/apt,195,2,0,,,5,358
34124241,Trailbreak,257661111,Meghan,Juan de Fuca,Juan de Fuca,48.4258,-124.07225,Entire home/apt,195,3,0,,,2,120
34126718,Water Front Cozy House,192754976,Frank,Saanich,Saanich,48.45575,-123.40502,Entire home/apt,298,1,3,2019-05-20,3,3,142
34155778,Top Floor Corner Studio in Rustic Heritage Hotel,248489200,Mike & Wendy,Victoria,Downtown,48.42584,-123.36777,Entire home/apt,149,2,2,2019-05-25,2,2,159
34156134,The View in True Comfort,257888926,Leslie,North Saanich,North Saanich,48.6217,-123.42726,Entire home/apt,294,2,0,,,1,67
34168155,YOUR OPTIMAL CHOICE. Whole house with ocean view!,247277183,Alita,Saanich,Saanich,48.45814,-123.30052,Entire home/apt,599,2,1,2019-05-20,1,6,39
34169561,Brand new! Beautiful“Suite Escape”across from UVic,13654595,Heather,Oak Bay,Oak Bay,48.46424,-123.32043,Entire home/apt,134,2,0,,,2,301
34171563,Casa Cranberry,24300674,Ben,Salt Spring Island,Salt Spring Island,48.83282,-123.49654,Entire home/apt,151,1,1,2019-05-07,1,2,102
34174121,"Longstay Bright, Sidney, Seaview Condo - Beacon Av",23623076,Connie,Sidney,Sidney,48.64832,-123.39482,Entire home/apt,87,120,0,,,1,173
34180791,James Bay - Sleeps 8 - 5Bed/2Bath,3279433,Lina,Victoria,James Bay,48.41625,-123.36908,Entire home/apt,395,3,0,,,3,29
34182216,4 bedroom suite near UVIC,201191081,Aman,Saanich,Saanich,48.4818,-123.32455,Entire home/apt,116,2,0,,,2,208
34206076,BRAND NEW Bright and BOHO in Brentwood,169512806,Trace,Central Saanich,Central Saanich,48.56283,-123.45017,Entire home/apt,97,1,2,2019-05-20,2,1,74
34226718,1950's style retro air b and b,168355168,Angela,View Royal,View Royal,48.45388,-123.4316,Entire home/apt,130,2,1,2019-05-20,1,1,179
34232800,The Empress Suite with Stunning Ocean & City Views,4516592,Ira & Agata,Victoria,Downtown,48.42325,-123.36602,Entire home/apt,349,2,1,2019-05-09,1,2,304
34250223,Waterfront Designer Micro-Loft,11848885,Scott & Yvette,Victoria,Downtown,48.42838,-123.37166,Entire home/apt,149,2,0,,,1,143
34255788,Burdett Luxury Apartment,32614142,Elite Vacation Homes,Victoria,Fairfield,48.42083,-123.35625,Entire home/apt,108,30,0,,,46,300
34256205,Ocean view suite,32780281,Shevaun,North Saanich,North Saanich,48.67258,-123.47872,Entire home/apt,79,3,0,,,3,331
34258761,Private room with ensuite. Read relax rest,146021289,Tony,Salt Spring Island,Salt Spring Island,48.89268,-123.50233,Private room,129,1,3,2019-05-20,3,1,356
34278373,Salty Suite at Trailbreak,257661111,Meghan,Juan de Fuca,Juan de Fuca,48.42524,-124.07333,Entire home/apt,125,2,0,,,2,129
34281172,Helmcken Getaway,258816424,Mark,View Royal,View Royal,48.46039,-123.43405,Entire home/apt,90,2,0,,,1,201
34284511,House On The Hill,245692589,Jason,Langford,Langford,48.46493,-123.51029,Entire home/apt,75,2,2,2019-05-12,2,1,295
34289108,Travel Bums by the Sea,13306265,Kat,Salt Spring Island,Salt Spring Island,48.83822,-123.49801,Entire home/apt,125,2,0,,,1,147
34289480,Lovely Oak Bay Family Home,54057152,Suzanna,Oak Bay,Oak Bay,48.43487,-123.31808,Entire home/apt,314,3,0,,,1,15
34303356,New Beautiful Home with Ocean Views in Victoria,83497340,Colin,Colwood,Colwood,48.41299,-123.49915,Private room,50,1,0,,,1,121
34305389,Creekside Nest     Ferry/Airport/Lochside Trail,258988875,Anthony,North Saanich,North Saanich,48.67684,-123.42454,Entire home/apt,125,1,0,,,1,328
34312547,The Loft in the Heart of Downtown Victoria,5620826,Laurel,Victoria,Downtown,48.42774,-123.36769,Entire home/apt,125,2,0,,,1,207
34313087,1-bedroom near University with Sunny Backyard,259039887,David,Saanich,Saanich,48.47175,-123.33602,Entire home/apt,105,2,1,2019-05-07,1,1,32
34321818,Private Room & Bath PoolView Balcony King Bed UVIC,24199195,Shuai,Saanich,Saanich,48.47324,-123.30758,Private room,90,2,1,2019-05-20,1,1,77
34327937,Family home at McNeill Bay Beach,259088149,Suzanne,Oak Bay,Oak Bay,48.41512,-123.31404,Entire home/apt,280,7,0,,,1,119
34332981,Victoria’s best. Ocean views and privacy,209430526,Maru,Saanich,Saanich,48.52235,-123.37116,Entire home/apt,290,20,0,,,1,220
34334781,Beautiful five bedroom Heritage home in Fernwood,259212961,Gordon,Victoria,Fernwood,48.42951,-123.33629,Entire home/apt,276,2,0,,,1,30
34335576,Spotless private home in friendly neighbourhood.,244457727,Gita,View Royal,View Royal,48.45566,-123.46757,Private room,120,7,0,,,1,340
34337303,Ocean Point House: oceanfront on private beach,56104239,Veronica,Juan de Fuca,Juan de Fuca,48.37488,-123.85377,Entire home/apt,499,3,0,,,3,157
34339068,Luxurious Oceanside 2 bedroom Condo - Miraloma204,7108622,Emily,Sidney,Sidney,48.6685,-123.40376,Entire home/apt,151,3,0,,,1,209
34339325,Sweet n Cozy Langford Balcony!!!,198233534,Simrat,Langford,Langford,48.43369,-123.51688,Private room,81,2,0,,,1,179
34341268,"Halcyon House
Carolla studio",43314463,Rob&Jen,Central Saanich,Central Saanich,48.56049,-123.40242,Entire home/apt,89,1,1,2019-05-20,1,9,264
34343874,Private suite - recharge & unwind.,76810636,Collette & Roberto,Langford,Langford,48.44711,-123.47614,Entire home/apt,98,2,0,,,1,151
34344819,"Oceanfront 
Luxury Retreat
 in Jordan River",219752556,Brian,Juan de Fuca,Juan de Fuca,48.42295,-124.06669,Entire home/apt,249,2,0,,,1,137
34346003,Private room in quiet student/family home,59818448,Corinne,Saanich,Saanich,48.48268,-123.34264,Private room,50,7,0,,,2,75
34346147,One bedroom near Uvic,118114753,Shengwei,Saanich,Saanich,48.46585,-123.32582,Private room,60,1,0,,,1,61
34356334,South End Aerie Ocean View Delight on SaltSpring ~,35998606,Elle,Salt Spring Island,Salt Spring Island,48.76867,-123.44615,Entire home/apt,277,1,5,2019-05-25,5,16,85
34357492,Stunning New House w/ Separate suite near Brewery~,35998606,Elle,Salt Spring Island,Salt Spring Island,48.78002,-123.50221,Entire home/apt,352,2,2,2019-05-07,2,16,108
34362549,Garden  Retreat,60083822,Junyi,View Royal,View Royal,48.45461,-123.43205,Entire home/apt,65,90,0,,,4,215
34391643,Cedar Woods Abode,259628273,Kathy,Colwood,Colwood,48.42493,-123.51273,Shared room,7999,5,0,,,1,180
34396010,Sunny Retreat with private terrace,96584887,Sunny,Saanich,Saanich,48.49913,-123.38081,Entire home/apt,99,1,1,2019-05-20,1,1,324
34397294,Ocean Breeze,38299135,Grace,Saanich,Saanich,48.46213,-123.29326,Entire home/apt,110,2,0,,,8,337
34400820,"Home-like Suite (Main) in Cordova Bay , Victoria",250153027,Albert,Saanich,Saanich,48.5095,-123.35846,Entire home/apt,110,3,0,,,2,320
34402323,Uptown Character House,33704216,April,Saanich,Saanich,48.46671,-123.34991,Entire home/apt,199,1,1,2019-05-21,1,7,54
34416234,Sheringham Acres Beach and Barn Getaway,33008540,Veronica,Juan de Fuca,Juan de Fuca,48.38634,-123.91699,Entire home/apt,159,2,0,,,1,136
34419883,Luxurious suite with stunning surroundings.,149415785,Sean,North Saanich,North Saanich,48.67462,-123.42274,Entire home/apt,265,5,0,,,1,62
34420641,Private suite. Quiet area. Located near Uvic.,257833681,Jesse,Saanich,Saanich,48.48598,-123.31019,Entire home/apt,105,1,0,,,1,146
34421447,Modern and Spacious Condo with 2 Queen Beds/Parking,9153672,Nico And Laura,Victoria,Harris Green,48.42708,-123.36028,Entire home/apt,210,1,0,,,15,69
